[32minfo[39m: Initializing database... {"service":"database-manager","timestamp":"2025-09-24T09:04:46.445Z"}
[32minfo[39m: Database initialized successfully {"service":"database-manager","timestamp":"2025-09-24T09:04:46.448Z"}
[32minfo[39m: Database Manager Daemon listening on port 3002 {"service":"database-manager","timestamp":"2025-09-24T09:04:46.450Z"}
[32minfo[39m: Database Manager Daemon started successfully {"service":"database-manager","timestamp":"2025-09-24T09:04:46.450Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4872007,"external":7709501,"heapTotal":124698624,"heapUsed":119460232,"rss":187154432},"service":"database-manager","timestamp":"2025-09-24T09:05:16.451Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4872007,"external":7709541,"heapTotal":124960768,"heapUsed":119790440,"rss":46120960},"service":"database-manager","timestamp":"2025-09-24T09:11:46.468Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4872007,"external":7709541,"heapTotal":124960768,"heapUsed":119802048,"rss":46153728},"service":"database-manager","timestamp":"2025-09-24T09:12:16.469Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4872007,"external":7709541,"heapTotal":124960768,"heapUsed":119813504,"rss":41615360},"service":"database-manager","timestamp":"2025-09-24T09:12:46.470Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4872007,"external":7709541,"heapTotal":124960768,"heapUsed":119824960,"rss":44744704},"service":"database-manager","timestamp":"2025-09-24T09:13:16.471Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119836640,"rss":45285376},"service":"database-manager","timestamp":"2025-09-24T09:13:46.479Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119848144,"rss":45350912},"service":"database-manager","timestamp":"2025-09-24T09:14:16.486Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119859600,"rss":45432832},"service":"database-manager","timestamp":"2025-09-24T09:14:46.488Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119871056,"rss":45563904},"service":"database-manager","timestamp":"2025-09-24T09:15:16.491Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119882512,"rss":45432832},"service":"database-manager","timestamp":"2025-09-24T09:15:46.493Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119893968,"rss":45481984},"service":"database-manager","timestamp":"2025-09-24T09:16:16.494Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119905424,"rss":44908544},"service":"database-manager","timestamp":"2025-09-24T09:16:46.496Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119916880,"rss":44892160},"service":"database-manager","timestamp":"2025-09-24T09:17:16.497Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119928336,"rss":44924928},"service":"database-manager","timestamp":"2025-09-24T09:17:46.500Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119939792,"rss":41517056},"service":"database-manager","timestamp":"2025-09-24T09:18:16.503Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119951272,"rss":44761088},"service":"database-manager","timestamp":"2025-09-24T09:18:46.504Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119962728,"rss":44744704},"service":"database-manager","timestamp":"2025-09-24T09:19:16.506Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119974184,"rss":44793856},"service":"database-manager","timestamp":"2025-09-24T09:19:46.506Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119985640,"rss":41582592},"service":"database-manager","timestamp":"2025-09-24T09:20:16.509Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":119997096,"rss":44793856},"service":"database-manager","timestamp":"2025-09-24T09:20:46.510Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120008552,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:21:16.511Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120020008,"rss":44843008},"service":"database-manager","timestamp":"2025-09-24T09:21:46.513Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120031464,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:22:16.514Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120042920,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:22:46.515Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120054664,"rss":44957696},"service":"database-manager","timestamp":"2025-09-24T09:23:16.516Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120066120,"rss":44908544},"service":"database-manager","timestamp":"2025-09-24T09:23:46.517Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120077576,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:24:16.519Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120089032,"rss":44744704},"service":"database-manager","timestamp":"2025-09-24T09:24:46.520Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120100488,"rss":44793856},"service":"database-manager","timestamp":"2025-09-24T09:25:16.521Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120111944,"rss":44826624},"service":"database-manager","timestamp":"2025-09-24T09:25:46.523Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120123400,"rss":44859392},"service":"database-manager","timestamp":"2025-09-24T09:26:16.524Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120134856,"rss":44924928},"service":"database-manager","timestamp":"2025-09-24T09:26:46.526Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120146312,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:27:16.528Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120157768,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:27:46.529Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7717733,"heapTotal":124960768,"heapUsed":120169224,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:28:16.531Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120180904,"rss":45056000},"service":"database-manager","timestamp":"2025-09-24T09:28:46.510Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120192408,"rss":45137920},"service":"database-manager","timestamp":"2025-09-24T09:29:16.492Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120203872,"rss":45219840},"service":"database-manager","timestamp":"2025-09-24T09:29:46.489Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120215328,"rss":45219840},"service":"database-manager","timestamp":"2025-09-24T09:30:16.490Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120227048,"rss":44875776},"service":"database-manager","timestamp":"2025-09-24T09:30:46.491Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120238504,"rss":44892160},"service":"database-manager","timestamp":"2025-09-24T09:31:16.490Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120249960,"rss":44924928},"service":"database-manager","timestamp":"2025-09-24T09:31:46.492Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":124960768,"heapUsed":120261416,"rss":41697280},"service":"database-manager","timestamp":"2025-09-24T09:32:16.494Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119465824,"rss":54411264},"service":"database-manager","timestamp":"2025-09-24T09:32:46.495Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119477280,"rss":53886976},"service":"database-manager","timestamp":"2025-09-24T09:33:16.499Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119488736,"rss":53919744},"service":"database-manager","timestamp":"2025-09-24T09:33:46.500Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119500192,"rss":44253184},"service":"database-manager","timestamp":"2025-09-24T09:34:16.501Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119511648,"rss":44302336},"service":"database-manager","timestamp":"2025-09-24T09:34:46.502Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119523104,"rss":44269568},"service":"database-manager","timestamp":"2025-09-24T09:35:16.502Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119534560,"rss":44318720},"service":"database-manager","timestamp":"2025-09-24T09:35:46.505Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119546016,"rss":44285952},"service":"database-manager","timestamp":"2025-09-24T09:36:16.505Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119557472,"rss":44269568},"service":"database-manager","timestamp":"2025-09-24T09:36:46.506Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119568928,"rss":44204032},"service":"database-manager","timestamp":"2025-09-24T09:37:16.507Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119580384,"rss":44302336},"service":"database-manager","timestamp":"2025-09-24T09:37:46.508Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119591840,"rss":44351488},"service":"database-manager","timestamp":"2025-09-24T09:38:16.509Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119603296,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:38:46.510Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119614752,"rss":44417024},"service":"database-manager","timestamp":"2025-09-24T09:39:16.511Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119626208,"rss":44449792},"service":"database-manager","timestamp":"2025-09-24T09:39:46.512Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119637664,"rss":44449792},"service":"database-manager","timestamp":"2025-09-24T09:40:16.512Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119649120,"rss":44466176},"service":"database-manager","timestamp":"2025-09-24T09:40:46.514Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119660576,"rss":44498944},"service":"database-manager","timestamp":"2025-09-24T09:41:16.516Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119672032,"rss":41189376},"service":"database-manager","timestamp":"2025-09-24T09:41:46.517Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119683624,"rss":44171264},"service":"database-manager","timestamp":"2025-09-24T09:42:16.518Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119695080,"rss":44187648},"service":"database-manager","timestamp":"2025-09-24T09:42:46.520Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4880199,"external":7725925,"heapTotal":126009344,"heapUsed":119706536,"rss":44204032},"service":"database-manager","timestamp":"2025-09-24T09:43:16.522Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119718216,"rss":44679168},"service":"database-manager","timestamp":"2025-09-24T09:43:46.535Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119729672,"rss":44711936},"service":"database-manager","timestamp":"2025-09-24T09:44:16.547Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119741128,"rss":44728320},"service":"database-manager","timestamp":"2025-09-24T09:44:46.550Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119752584,"rss":44744704},"service":"database-manager","timestamp":"2025-09-24T09:45:16.552Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119764040,"rss":44793856},"service":"database-manager","timestamp":"2025-09-24T09:45:46.554Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119775496,"rss":44810240},"service":"database-manager","timestamp":"2025-09-24T09:46:16.556Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119786952,"rss":44859392},"service":"database-manager","timestamp":"2025-09-24T09:46:46.557Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119798408,"rss":44892160},"service":"database-manager","timestamp":"2025-09-24T09:47:16.558Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119809864,"rss":44908544},"service":"database-manager","timestamp":"2025-09-24T09:47:46.559Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119821320,"rss":44941312},"service":"database-manager","timestamp":"2025-09-24T09:48:16.560Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119832776,"rss":44957696},"service":"database-manager","timestamp":"2025-09-24T09:48:46.561Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119844232,"rss":44974080},"service":"database-manager","timestamp":"2025-09-24T09:49:16.562Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119855688,"rss":44974080},"service":"database-manager","timestamp":"2025-09-24T09:49:46.564Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119867144,"rss":44498944},"service":"database-manager","timestamp":"2025-09-24T09:50:16.565Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119878600,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:50:46.566Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119890056,"rss":44400640},"service":"database-manager","timestamp":"2025-09-24T09:51:16.568Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119901512,"rss":44384256},"service":"database-manager","timestamp":"2025-09-24T09:51:46.569Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119912968,"rss":44417024},"service":"database-manager","timestamp":"2025-09-24T09:52:16.570Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119924424,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:52:46.572Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119935880,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:53:16.573Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119947352,"rss":44466176},"service":"database-manager","timestamp":"2025-09-24T09:53:46.574Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119958808,"rss":44417024},"service":"database-manager","timestamp":"2025-09-24T09:54:16.575Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119970264,"rss":44449792},"service":"database-manager","timestamp":"2025-09-24T09:54:46.575Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119981720,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:55:16.576Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":119993416,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:55:46.577Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":120004872,"rss":44433408},"service":"database-manager","timestamp":"2025-09-24T09:56:16.577Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":120016328,"rss":44466176},"service":"database-manager","timestamp":"2025-09-24T09:56:46.579Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":120027784,"rss":44498944},"service":"database-manager","timestamp":"2025-09-24T09:57:16.580Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":120039240,"rss":44531712},"service":"database-manager","timestamp":"2025-09-24T09:57:46.580Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4888391,"external":7725925,"heapTotal":126009344,"heapUsed":120053648,"rss":46497792},"service":"database-manager","timestamp":"2025-09-24T09:58:16.582Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120065328,"rss":46694400},"service":"database-manager","timestamp":"2025-09-24T09:58:46.582Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120076832,"rss":46661632},"service":"database-manager","timestamp":"2025-09-24T09:59:16.578Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120088288,"rss":46678016},"service":"database-manager","timestamp":"2025-09-24T09:59:46.578Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120099744,"rss":46546944},"service":"database-manager","timestamp":"2025-09-24T10:00:16.580Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120111200,"rss":46579712},"service":"database-manager","timestamp":"2025-09-24T10:00:46.582Z"}
[32minfo[39m: Heartbeat: Database Manager Daemon is alive {"memory":{"arrayBuffers":4896583,"external":7734117,"heapTotal":126009344,"heapUsed":120122656,"rss":46563328},"service":"database-manager","timestamp":"2025-09-24T10:01:16.582Z"}
